transaction_id,datetime,customer_id,store_id,item_id,category,quantity,price_base,sum_total,is_refund
TXN-0004820,10/22/2023 17:24,CUST-942666,6,73833f642178,Electronics,3.485,75,261.38,FALSE
TXN-0004359,10/22/2023 17:27,CUST-804861,5,c11271bff177,Grocery,1.162,109.9,127.7,FALSE
TXN-0000495,10/22/2023 18:58,CUST-810741,10,8b2e530f97ab,Sports,2.323,49.9,115.92,FALSE
TXN-0002233,10/22/2023 20:22,CUST-914224,5,2e003d720213,Beauty,1.162,269.9,313.62,FALSE
TXN-0000310,10/22/2023 21:32,CUST-509508,4,4e543638b6e1,Sports,1.162,74.9,87.03,FALSE
TXN-0003990,10/22/2023 21:50,CUST-830347,5,f960d18e4b25,Beauty,0.142,1089.02,154.64,FALSE
TXN-0001489,10/23/2023 11:06,CUST-729413,5,f89e1d64fc7e,Electronics,2.324,9.9,23.01,FALSE
TXN-0003988,10/23/2023 11:53,CUST-940624,2,80dfa048f0e7,Home,1.162,35.9,41.72,FALSE
TXN-0003331,10/23/2023 12:43,CUST-779911,6,99ad3b99c3ed,Electronics,8.135,110.9,902.17,FALSE
TXN-0002472,10/23/2023 14:07,CUST-588651,9,00fcde74daa6,Beauty,1.162,149.9,174.18,FALSE
TXN-0004636,10/23/2023 14:50,CUST-448511,1,beab7d23e1dc,Sports,0.748,499.01,373.26,FALSE
TXN-0003165,10/23/2023 16:43,CUST-246531,5,56edb7bdecaf,Home,2.324,169.9,394.85,FALSE
TXN-0000739,10/24/2023 9:58,CUST-608339,4,df4dd163d2e8,Beauty,1.163,79.9,92.92,FALSE
TXN-0003462,10/24/2023 10:24,CUST-676318,4,941758c12832,Sports,1.163,1500,1744.5,FALSE
TXN-0001764,10/24/2023 12:59,CUST-106368,3,b821dce4c39e,Grocery,5.814,69.9,406.4,FALSE
TXN-0000136,10/24/2023 15:31,CUST-518318,9,9d0c9dafc7bb,Home,4.651,99,460.45,FALSE
TXN-0002239,10/24/2023 15:45,CUST-566482,10,80dfa048f0e7,Electronics,1.163,35.9,41.75,FALSE
TXN-0004432,10/24/2023 17:48,CUST-234204,2,e73753167a73,Grocery,19.767,99.87,1974.13,FALSE
TXN-0002695,10/24/2023 19:11,CUST-681637,2,55439897605d,Home,1.163,199.9,232.48,FALSE
TXN-0000439,10/24/2023 22:37,CUST-430528,2,0b3aaacdab26,Grocery,5.814,53.5,311.05,FALSE
TXN-0002756,10/25/2023 10:35,CUST-871060,2,c43069b03049,Grocery,2.327,149.9,348.82,FALSE
TXN-0003317,10/25/2023 12:02,CUST-353362,2,6cf7fb7b929b,Sports,2.327,169.9,395.36,FALSE
TXN-0003290,10/25/2023 13:31,CUST-185422,2,207dd2f0902a,Electronics,3.49,46.77,163.23,FALSE
TXN-0003667,10/25/2023 13:37,CUST-141277,3,7c5a7b16f92e,Beauty,1.163,59.9,69.66,TRUE
TXN-0003723,10/25/2023 14:36,CUST-177713,6,be591d86b3ad,Sports,9.306,44.32,412.44,FALSE
TXN-0004594,10/25/2023 16:35,CUST-292679,7,1b9024dcec78,Beauty,2.327,109.9,255.74,FALSE
TXN-0002480,10/25/2023 17:13,CUST-611865,10,7dba658d647c,Sports,2.327,459.43,1069.09,FALSE
TXN-0000223,10/25/2023 18:23,CUST-165559,10,3d0f28c6e6d6,Home,1.163,88,102.34,FALSE
TXN-0003590,10/25/2023 19:13,CUST-176588,1,7c39216e2f57,Grocery,9.306,36.89,343.3,FALSE
TXN-0001772,10/25/2023 20:03,CUST-539438,8,dfe0a31091f7,Home,1.163,449.9,523.23,FALSE
TXN-0004652,10/26/2023 11:04,CUST-484212,3,42078afc7b09,Home,9.311,28.86,268.72,FALSE
TXN-0002427,10/26/2023 12:38,CUST-416867,7,3b093e6c3a49,Sports,3.492,38,132.7,FALSE
TXN-0002908,10/26/2023 13:20,CUST-813420,3,5be576040e31,Beauty,1.164,68.91,80.21,FALSE
TXN-0000374,10/26/2023 13:35,CUST-779502,8,a61cad7db719,Sports,1.164,230.9,268.77,FALSE
TXN-0003146,10/26/2023 15:10,CUST-978730,7,1432096255b8,Electronics,3.492,149,520.31,FALSE
TXN-0000028,10/26/2023 16:49,CUST-908972,1,19bcee388600,Grocery,7.027,399.87,2809.89,FALSE
TXN-0004047,10/26/2023 18:22,CUST-508904,4,5b5634033143,Home,0.308,599.02,184.5,FALSE
TXN-0004793,10/26/2023 21:30,CUST-121879,10,6402808de4c8,Electronics,3.492,229.9,802.81,FALSE
TXN-0000822,10/27/2023 6:53,CUST-288172,5,cead7736aa20,Clothing,2.329,309.9,721.76,FALSE
TXN-0001490,10/27/2023 7:12,CUST-215502,10,50b245105c0a,Electronics,0.552,859.89,474.66,FALSE
TXN-0004516,10/27/2023 8:29,CUST-209861,7,1b1a73a5bf0c,Electronics,1.164,293,341.05,FALSE
TXN-0002805,10/27/2023 8:46,CUST-997912,9,a3e53c4bddb1,Sports,4.658,25.9,120.64,FALSE
TXN-0000729,10/27/2023 9:19,CUST-178239,7,30204f754c9f,Electronics,2.329,45.9,106.9,FALSE
TXN-0000035,10/27/2023 10:19,CUST-810587,2,55ec2011b5ee,Sports,3.493,69.9,244.16,FALSE
TXN-0004031,10/27/2023 11:39,CUST-196681,6,de61244fcc91,Home,4.658,59.9,279.01,FALSE
TXN-0004792,10/27/2023 11:48,CUST-180063,9,dfe0d6d2cc0c,Beauty,0.908,1299.9,1180.31,FALSE
TXN-0003867,10/27/2023 11:58,CUST-226725,5,060534551cba,Beauty,66.37,33.9,2249.94,FALSE
TXN-0000532,10/27/2023 14:24,CUST-339668,7,a8ae9d14e1b6,Beauty,2.962,869,2573.98,FALSE
TXN-0000414,10/27/2023 17:03,CUST-958686,7,1fd049280b60,Grocery,3.493,39.9,139.37,FALSE
TXN-0004071,10/27/2023 18:57,CUST-142392,6,93ef0f20a237,Grocery,5.822,43.02,250.46,FALSE
TXN-0000688,10/28/2023 6:53,CUST-823329,4,aff65297051a,Home,3.495,99.9,349.15,FALSE
TXN-0004209,10/28/2023 8:06,CUST-648072,9,e269631dcb39,Clothing,15.144,15.96,241.7,FALSE
TXN-0000731,10/28/2023 8:09,CUST-954736,9,f20ab5dd218b,Grocery,1.365,179.9,245.56,FALSE
TXN-0000894,10/28/2023 8:25,CUST-913533,1,61a27226f770,Electronics,2.33,69.9,162.87,FALSE
TXN-0004832,10/28/2023 8:42,CUST-124530,4,b5ab2b2599c3,Home,16.766,359.9,6034.08,FALSE
TXN-0004029,10/28/2023 10:31,CUST-799901,3,2380a7f6039e,Beauty,4.66,99.88,465.44,FALSE
TXN-0002122,10/28/2023 11:10,CUST-771236,10,14e190fb4e06,Beauty,1.165,114.9,133.86,FALSE
TXN-0002325,10/28/2023 11:20,CUST-627995,4,46bf72bc1179,Grocery,5.825,158,920.35,FALSE
TXN-0003745,10/28/2023 12:42,CUST-179432,3,8be82ca45b35,Electronics,13.979,75.37,1053.6,FALSE
TXN-0004701,10/28/2023 14:22,CUST-351760,9,032d77bcd9f5,Electronics,35.989,598.48,21538.7,FALSE
TXN-0001122,10/28/2023 15:59,CUST-677485,5,53fa69e30816,Home,3.495,119.75,418.53,FALSE
TXN-0003210,10/28/2023 16:58,CUST-147378,5,6c438652e521,Grocery,1.165,449.9,524.13,FALSE
TXN-0003214,10/28/2023 19:27,CUST-904712,3,69378e913d39,Home,1.165,69.9,81.43,FALSE
TXN-0004148,10/28/2023 19:53,CUST-501892,1,9733b8e63ee7,Clothing,1.165,109.9,128.03,FALSE
TXN-0000573,10/29/2023 6:30,CUST-712224,1,6f460b220975,Clothing,9.324,59.83,557.85,FALSE
TXN-0002956,10/29/2023 9:28,CUST-912742,9,1d92c3f04a69,Clothing,2.331,59.9,139.63,FALSE
TXN-0001777,10/29/2023 9:46,CUST-708997,6,e616c715ad80,Clothing,1.165,109.9,128.03,FALSE
TXN-0000835,10/29/2023 10:45,CUST-940548,10,c205adadd4b1,Beauty,2.331,27.92,65.08,FALSE
TXN-0000844,10/29/2023 12:26,CUST-465607,5,b141b491548c,Beauty,3.496,47,164.31,FALSE
TXN-0003822,10/29/2023 13:06,CUST-946296,10,46bf72bc1179,Clothing,5.827,158,920.67,FALSE
TXN-0002547,10/29/2023 13:09,CUST-970596,2,2243cec97a01,Beauty,10.489,49.9,523.4,FALSE
TXN-0000360,10/29/2023 13:58,CUST-511007,1,367eced6a801,Electronics,2.331,117,272.73,FALSE
TXN-0000631,10/29/2023 14:30,CUST-291168,1,d79f4bdb3bde,Electronics,1.165,199.9,232.88,FALSE
TXN-0000215,10/29/2023 14:31,CUST-202329,6,b2b40c28d8cd,Beauty,2.331,299.9,699.07,FALSE
TXN-0001654,10/29/2023 15:36,CUST-677132,5,77460807acc2,Electronics,2.331,209.9,489.28,FALSE
TXN-0004952,10/29/2023 16:06,CUST-111468,4,03edeeba2ce2,Home,10.489,61.98,650.11,FALSE
TXN-0003357,10/29/2023 16:32,CUST-983461,2,ffea55e3589f,Sports,0.501,769.91,385.72,TRUE
TXN-0003588,10/29/2023 16:37,CUST-561457,5,cc4be9c71ec6,Grocery,2.331,499.9,1165.27,FALSE
TXN-0004506,10/29/2023 18:37,CUST-637962,4,66bcafe36b27,Home,1.408,1749.91,2463.87,FALSE
TXN-0001486,10/30/2023 10:38,CUST-239834,1,16b9ddd0e0b6,Beauty,5.83,150,874.5,FALSE
TXN-0004901,10/30/2023 13:02,CUST-610581,1,b30e7bbda3b5,Electronics,1.166,718.5,837.77,FALSE
TXN-0002237,10/30/2023 15:05,CUST-166905,8,a7f920b4ed86,Grocery,8.162,79,644.8,FALSE
TXN-0004380,10/30/2023 16:10,CUST-632155,9,81f7353cb18f,Grocery,1.166,90,104.94,FALSE
TXN-0001711,10/30/2023 17:23,CUST-850757,8,1458c973da2f,Home,1.166,231.41,269.82,FALSE
TXN-0001349,10/31/2023 8:59,CUST-334521,7,7c896353dc52,Grocery,6.999,47.93,335.46,FALSE
TXN-0004650,10/31/2023 9:31,CUST-203303,2,c99ae3b4cfbd,Grocery,5.833,21.9,127.74,FALSE
TXN-0003738,10/31/2023 9:50,CUST-597224,3,d50d1fff8f3a,Beauty,2.333,79.9,186.41,FALSE
TXN-0001547,10/31/2023 10:29,CUST-289143,8,9b88bbb090bc,Clothing,2.333,43.9,102.42,FALSE
TXN-0000369,10/31/2023 11:05,CUST-857060,2,6f29ff28191a,Sports,1.167,149.9,174.93,FALSE
TXN-0000556,10/31/2023 11:46,CUST-830885,3,ef5c77d4ad2f,Grocery,1.167,82.9,96.74,FALSE
TXN-0003819,10/31/2023 12:31,CUST-800787,5,3c8f081cbde7,Beauty,1.167,44.9,52.4,FALSE
TXN-0003021,10/31/2023 12:34,CUST-303597,2,69378e913d39,Clothing,1.167,69.9,81.57,FALSE
TXN-0000111,10/31/2023 12:37,CUST-187993,7,d2d3534d64ee,Grocery,1.167,42.9,50.06,TRUE
TXN-0004707,10/31/2023 13:14,CUST-125772,5,1b9024dcec78,Home,2.333,109.9,256.4,FALSE
TXN-0002839,10/31/2023 13:32,CUST-878663,4,3661956319d2,Electronics,2.333,159.9,373.05,FALSE
TXN-0001889,10/31/2023 14:26,CUST-683854,1,3e25ad475f2a,Home,1.167,149.9,174.93,FALSE
TXN-0004545,10/31/2023 17:55,CUST-379732,3,30086f109c02,Home,1.167,349,407.28,FALSE
TXN-0001405,10/31/2023 19:50,CUST-488200,3,64a89109c658,Grocery,5.833,63.92,372.85,FALSE
TXN-0000380,10/31/2023 21:57,CUST-368309,2,a29a0901af38,Clothing,11.666,74.76,872.15,FALSE
TXN-0002144,11/1/2023 5:06,CUST-153939,2,eba14c4a124d,Sports,1.167,335.9,392,FALSE
TXN-0004834,11/1/2023 9:46,CUST-468194,2,47c9a0f71927,Home,2.334,239.9,559.93,FALSE
TXN-0000478,11/1/2023 11:22,CUST-945252,1,bde50ac94d41,Grocery,2.334,95,221.73,FALSE
TXN-0004805,11/1/2023 11:49,CUST-830008,5,d6fdfea77110,Home,7.003,36.17,253.3,FALSE
TXN-0001378,11/1/2023 12:39,CUST-718215,6,ebd2469bb1da,Sports,0.462,459.9,212.47,FALSE
TXN-0004925,11/1/2023 12:58,CUST-831711,9,e600fbc8ec58,Electronics,1.167,39.9,46.56,FALSE
TXN-0000015,11/1/2023 13:56,CUST-487787,1,daa46ef49b7a,Sports,0.959,379,363.46,FALSE
TXN-0000370,11/1/2023 13:59,CUST-769590,8,ad57952b7b26,Sports,1.167,59.9,69.9,FALSE
TXN-0003658,11/1/2023 15:30,CUST-900685,5,c906a413a038,Sports,5.836,25.01,145.96,FALSE
TXN-0002351,11/1/2023 16:26,CUST-329031,6,47852a051a82,Grocery,7.003,89.75,628.52,FALSE
TXN-0002132,11/1/2023 16:56,CUST-336765,3,0374e021f1ad,Home,1.508,498.44,751.65,FALSE
TXN-0002724,11/1/2023 17:02,CUST-484921,9,63161948a95a,Clothing,567.222,450,255249.9,FALSE
TXN-0002663,11/1/2023 17:17,CUST-428088,5,79fe699115cf,Grocery,6.001,573.59,3442.11,FALSE
TXN-0004749,11/1/2023 17:59,CUST-399195,4,0b509ce4aff5,Sports,1.167,49.9,58.23,FALSE
TXN-0000467,11/1/2023 19:43,CUST-847223,8,12b1b5bd1e36,Beauty,12.838,149.86,1923.9,FALSE
TXN-0000078,11/1/2023 19:51,CUST-152468,5,b0e36fa68a39,Clothing,4.668,199.19,929.82,FALSE
TXN-0001499,11/1/2023 20:42,CUST-984575,9,7b5570184b98,Clothing,0.677,239.9,162.41,FALSE
TXN-0000761,11/1/2023 20:47,CUST-374253,8,0c52e8897e4e,Home,3.501,49.9,174.7,FALSE
TXN-0002062,11/1/2023 21:56,CUST-827089,1,b23babdc647e,Sports,2.334,257.41,600.79,FALSE
TXN-0002786,11/1/2023 22:58,CUST-784784,9,17a5b102fcfb,Home,1.167,229.9,268.29,FALSE
TXN-0000963,11/2/2023 9:45,CUST-509331,10,3661956319d2,Clothing,2.335,159.9,373.37,FALSE
TXN-0001417,11/2/2023 10:31,CUST-996163,5,a3e53c4bddb1,Beauty,4.671,25.9,120.98,FALSE
TXN-0002589,11/2/2023 13:32,CUST-833229,7,5d6ffe4949a7,Home,2.335,129.9,303.32,FALSE
TXN-0001310,11/2/2023 14:45,CUST-607336,4,3bf9f0c329e2,Grocery,2.335,179.9,420.07,FALSE
TXN-0001342,11/2/2023 15:11,CUST-743670,2,4dda944dca92,Electronics,0.638,719.91,459.3,FALSE
TXN-0001838,11/2/2023 15:52,CUST-265661,6,52dc08f6d6e3,Electronics,11.677,88.83,1037.27,FALSE
TXN-0003686,11/2/2023 18:51,CUST-651314,4,72abdde0572f,Clothing,2.335,109.9,256.62,FALSE
TXN-0002248,11/2/2023 19:29,CUST-858397,3,1ac5fd06ba94,Electronics,8.174,89,727.49,FALSE
TXN-0004493,11/2/2023 19:36,CUST-312333,10,e9d59ba0f9cb,Beauty,17.515,59.75,1046.52,FALSE
TXN-0003353,11/2/2023 23:26,CUST-525338,6,1a3575595d58,Electronics,5.598,399.89,2238.58,FALSE
TXN-0001066,11/3/2023 1:19,CUST-619501,7,a4577d85d50b,Clothing,1.168,37.9,44.27,FALSE
TXN-0000730,11/3/2023 7:04,CUST-131557,2,7c77e4d68d15,Electronics,7.009,103.78,727.39,FALSE
TXN-0000804,11/3/2023 7:51,CUST-511252,2,7149611b352c,Beauty,1.168,79.9,93.32,FALSE
TXN-0001793,11/3/2023 9:46,CUST-918337,6,d6fdfea77110,Clothing,7.009,36.17,253.52,FALSE
TXN-0002444,11/3/2023 9:56,CUST-548608,1,68ab8225eec0,Clothing,4.008,469.9,1883.36,FALSE
TXN-0004014,11/3/2023 10:02,CUST-369538,5,d1d6dcd6caf3,Grocery,1.168,110.9,129.53,FALSE
TXN-0003213,11/3/2023 10:56,CUST-971857,1,d1b115bc335c,Clothing,2.336,100.94,235.8,FALSE
TXN-0002530,11/3/2023 11:15,CUST-424688,7,084d6e3e45db,Clothing,1.168,299.9,350.28,FALSE
TXN-0000268,11/3/2023 11:40,CUST-375386,2,97a6930b4ac6,Electronics,1.168,79.9,93.32,FALSE
TXN-0000119,11/3/2023 12:48,CUST-232086,9,37baa055ea02,Home,1.168,529.9,618.92,FALSE
TXN-0004370,11/3/2023 12:54,CUST-851155,8,1a3575595d58,Electronics,5.6,399.89,2239.38,FALSE
TXN-0002599,11/3/2023 13:07,CUST-172832,7,c911223fa1c6,Sports,2.336,549.9,1284.57,FALSE
TXN-0001074,11/3/2023 13:20,CUST-981725,4,83378a543692,Sports,0.755,662.93,500.51,FALSE
TXN-0001846,11/3/2023 13:22,CUST-411925,3,a8ae9d14e1b6,Beauty,2.972,869,2582.67,FALSE
TXN-0003412,11/3/2023 14:05,CUST-778812,6,9efef141c1f8,Electronics,0.986,2999,2957.01,FALSE
TXN-0002006,11/3/2023 14:16,CUST-364794,3,7dba658d647c,Home,2.336,459.43,1073.23,FALSE
TXN-0004105,11/3/2023 14:55,CUST-426591,10,71104b1b1170,Electronics,4.673,65.99,308.37,FALSE
TXN-0002691,11/3/2023 15:46,CUST-786238,10,80dfa048f0e7,Sports,1.168,35.9,41.93,FALSE
TXN-0003939,11/3/2023 17:06,CUST-489452,7,419f29a0d38c,Home,4.673,59.9,279.91,FALSE
TXN-0001860,11/3/2023 17:55,CUST-530258,5,53f46429c9be,Home,15.187,54.9,833.77,FALSE
TXN-0002290,11/3/2023 20:26,CUST-965245,9,643e90f13f6c,Sports,7.324,169.9,1244.35,FALSE
TXN-0002553,11/3/2023 21:06,CUST-157334,2,f8aebf5f2dcd,Electronics,7.009,24,168.22,FALSE
TXN-0001526,11/4/2023 5:24,CUST-864464,6,f0bd2230ace7,Electronics,1.169,109.9,128.47,FALSE
TXN-0002199,11/4/2023 5:52,CUST-144726,7,30204f754c9f,Beauty,2.338,45.9,107.31,FALSE
TXN-0003987,11/4/2023 6:01,CUST-222933,2,8a8b2c76c282,Clothing,1.169,174,203.41,FALSE
TXN-0003068,11/4/2023 7:59,CUST-384567,10,fbc35fe0e09d,Grocery,3.506,699.9,2453.85,FALSE
TXN-0003887,11/4/2023 8:00,CUST-281414,3,e41760c06ce7,Sports,33.894,78.72,2668.14,FALSE
TXN-0002991,11/4/2023 8:04,CUST-101042,3,03dfd037bfd5,Home,3.506,149.9,525.55,FALSE
TXN-0001648,11/4/2023 8:55,CUST-668159,4,1d102a19bf77,Sports,4.675,20.21,94.48,FALSE
TXN-0003573,11/4/2023 10:19,CUST-257757,9,8aa87c2aee29,Sports,1.169,185.9,217.32,FALSE
TXN-0004561,11/4/2023 10:33,CUST-240132,9,1d102a19bf77,Sports,4.675,20.21,94.48,FALSE
TXN-0000082,11/4/2023 11:59,CUST-580825,6,fa75be937439,Clothing,12.856,359.9,4626.87,FALSE
TXN-0000695,11/4/2023 12:05,CUST-853295,10,b597163b4d0e,Grocery,1.169,369.9,432.41,FALSE
TXN-0003956,11/4/2023 12:31,CUST-574615,10,8cf071613f3d,Grocery,10.519,34.9,367.11,FALSE
TXN-0000186,11/4/2023 14:37,CUST-617569,2,77bbec1e34f1,Beauty,7.013,39.9,279.82,FALSE
TXN-0002518,11/4/2023 14:59,CUST-360423,1,a3e53c4bddb1,Sports,4.675,25.9,121.08,FALSE
TXN-0000549,11/4/2023 15:28,CUST-442104,6,fd2978388bac,Grocery,5.844,53.6,313.24,FALSE
TXN-0003395,11/4/2023 16:06,CUST-871861,9,779a6c476c59,Home,3.506,24.65,86.42,FALSE
TXN-0001099,11/4/2023 16:28,CUST-370154,1,7149611b352c,Sports,1.169,79.9,93.4,FALSE
TXN-0000252,11/4/2023 16:39,CUST-812995,6,5ec53682f46d,Home,1.477,379,559.78,FALSE
TXN-0002706,11/4/2023 16:49,CUST-372401,6,89264c1d60a4,Home,1.433,249.9,358.11,FALSE
TXN-0001989,11/4/2023 17:29,CUST-738730,2,8cf071613f3d,Home,10.519,34.9,367.11,FALSE
TXN-0004696,11/4/2023 17:50,CUST-539095,8,940346674a82,Sports,1.169,49.9,58.33,FALSE
TXN-0004660,11/4/2023 18:35,CUST-755433,9,1ac5fd06ba94,Home,8.181,89,728.11,FALSE
TXN-0001619,11/4/2023 20:30,CUST-375055,2,52dc08f6d6e3,Sports,11.688,88.83,1038.25,FALSE
TXN-0003039,11/4/2023 21:36,CUST-264803,10,8f0a0b9b532a,Sports,4.675,54.9,256.66,FALSE
TXN-0000715,11/5/2023 8:37,CUST-207644,3,f898a9437993,Beauty,2.339,54.9,128.41,FALSE
TXN-0001467,11/5/2023 8:53,CUST-441609,8,4e83c27f85b2,Beauty,1.169,190,222.11,TRUE
TXN-0002554,11/5/2023 9:48,CUST-831485,8,1d1ab0704a17,Beauty,0.519,799.91,415.15,FALSE
TXN-0000166,11/5/2023 9:54,CUST-602490,5,fbcb81977647,Clothing,1.169,59.9,70.02,FALSE
TXN-0002911,11/5/2023 10:21,CUST-162399,6,6d3f0aa99b77,Home,25.189,449.04,11310.87,FALSE
TXN-0004187,11/5/2023 10:31,CUST-126159,7,235ec09034fa,Beauty,1.169,69.9,81.71,FALSE
TXN-0004824,11/5/2023 10:56,CUST-540115,4,0bf1baddcf34,Grocery,76.005,19.74,1500.34,FALSE
TXN-0002510,11/5/2023 11:01,CUST-729956,10,26cf5b4a9e8b,Beauty,1.169,399.9,467.48,FALSE
TXN-0004164,11/5/2023 11:51,CUST-380227,1,d11df893005f,Home,9.355,79.9,747.46,FALSE
TXN-0004850,11/5/2023 12:00,CUST-814033,9,5f80a6efd0c5,Clothing,0.631,477.89,301.55,FALSE
TXN-0004755,11/5/2023 12:34,CUST-170932,9,fabfe4d14204,Clothing,3.508,148.7,521.64,FALSE
TXN-0001212,11/5/2023 12:39,CUST-154167,2,18d0dd039cd8,Electronics,2.474,659.9,1632.59,FALSE
TXN-0002017,11/5/2023 12:50,CUST-465187,7,86e88782e693,Home,2.339,299.9,701.47,FALSE
TXN-0002523,11/5/2023 13:32,CUST-684271,10,2129b7228680,Clothing,8.185,149,1219.56,FALSE
TXN-0000062,11/5/2023 14:17,CUST-582274,2,7dba658d647c,Home,2.339,459.43,1074.61,FALSE
TXN-0003843,11/5/2023 14:22,CUST-543029,8,0780b159bd55,Home,1.169,319.9,373.96,FALSE
TXN-0002049,11/5/2023 14:49,CUST-652203,4,7d9708e79804,Sports,1.169,109.9,128.47,FALSE
TXN-0002527,11/5/2023 14:50,CUST-178861,5,0e218149c963,Sports,0.796,239.9,190.96,FALSE
TXN-0004661,11/5/2023 15:00,CUST-997487,8,3945c5f394f2,Clothing,1.169,123.5,144.37,FALSE
TXN-0002624,11/5/2023 15:40,CUST-257207,7,631a76786904,Grocery,5.847,47.94,280.31,FALSE
TXN-0004884,11/5/2023 16:58,CUST-125855,1,00fcde74daa6,Electronics,1.169,149.9,175.23,FALSE
TXN-0002056,11/5/2023 17:06,CUST-629185,9,8acf1d1a462d,Electronics,2.339,160,374.24,FALSE
TXN-0003914,11/5/2023 17:28,CUST-150939,7,bdddfce9b3b8,Beauty,2.339,24,56.14,FALSE
TXN-0002774,11/5/2023 17:42,CUST-756616,1,bae6f0a1cdc1,Beauty,25.585,198.97,5090.65,FALSE
TXN-0001880,11/5/2023 18:03,CUST-598567,10,d55634bd1f8b,Clothing,2.339,150,350.85,FALSE
TXN-0000803,11/5/2023 18:36,CUST-793145,4,efa8d8773fb3,Clothing,2.339,89.9,210.28,FALSE
TXN-0003109,11/5/2023 18:52,CUST-774528,2,a59a841daf28,Electronics,4.677,199.9,934.93,FALSE
TXN-0004757,11/5/2023 21:16,CUST-430926,1,0d24310dbbe9,Sports,2.339,129.9,303.84,FALSE
TXN-0002537,11/5/2023 21:27,CUST-326555,1,03578ba760a9,Electronics,1.169,119.4,139.58,FALSE
TXN-0000622,11/6/2023 4:02,CUST-268774,3,50b65f9e6fb9,Sports,2.34,98.51,230.51,FALSE
TXN-0000459,11/6/2023 7:58,CUST-273678,6,3ea923ec5cdc,Grocery,1.17,449.9,526.38,FALSE
TXN-0001042,11/6/2023 8:09,CUST-977323,4,c205adadd4b1,Grocery,2.34,27.92,65.33,FALSE
TXN-0003033,11/6/2023 9:02,CUST-513439,8,4fc6ad07fc3f,Electronics,1.17,199.9,233.88,FALSE
TXN-0003079,11/6/2023 9:21,CUST-783858,3,118146ab6383,Clothing,8.189,67.81,555.3,FALSE
TXN-0002184,11/6/2023 9:43,CUST-749418,6,1419f6dfcca9,Electronics,3.51,27.9,97.93,FALSE
TXN-0002511,11/6/2023 11:23,CUST-308314,7,e328f835c803,Grocery,5.849,128.91,753.99,FALSE
TXN-0004614,11/6/2023 11:30,CUST-777111,4,2ddab65d9ebf,Clothing,1.17,64,74.88,FALSE
TXN-0004809,11/6/2023 11:59,CUST-967969,9,0033a62250ac,Home,1.17,129.9,151.98,FALSE
TXN-0001900,11/6/2023 12:03,CUST-706460,3,16b3978a5fd2,Beauty,4.679,99.2,464.16,FALSE
TXN-0003680,11/6/2023 12:31,CUST-767276,9,81f7353cb18f,Grocery,1.17,90,105.3,FALSE
TXN-0002721,11/6/2023 12:32,CUST-137579,6,627283d65e00,Clothing,7.073,429,3034.32,FALSE
TXN-0004064,11/6/2023 12:32,CUST-851639,7,042154adcb07,Grocery,1.17,99.9,116.88,FALSE
TXN-0003074,11/6/2023 13:04,CUST-326440,6,ef05405eadfa,Beauty,4.679,109.74,513.47,FALSE
TXN-0001972,11/6/2023 13:16,CUST-569643,1,ef6c6fc6b982,Sports,1.17,159.9,187.08,FALSE
TXN-0004375,11/6/2023 13:23,CUST-350410,6,2f0ab968441f,Sports,1.17,79,92.43,FALSE
TXN-0003547,11/6/2023 14:10,CUST-796710,3,63161948a95a,Beauty,568.553,450,255848.85,FALSE
TXN-0001285,11/6/2023 15:00,CUST-138500,6,95f93ce046ec,Grocery,1.17,116,135.72,FALSE
TXN-0000168,11/6/2023 15:17,CUST-310042,5,a8564f5aa125,Home,5.849,37.9,221.68,FALSE
TXN-0002746,11/6/2023 16:49,CUST-638154,7,ae6a88fa8d71,Grocery,108.939,228.63,24906.72,FALSE
TXN-0003148,11/6/2023 17:34,CUST-275445,4,1e71b6b39a7e,Grocery,12.868,209.5,2695.85,FALSE
TXN-0004026,11/6/2023 18:15,CUST-366523,8,e600fbc8ec58,Grocery,1.17,39.9,46.68,FALSE
TXN-0001908,11/6/2023 18:44,CUST-218525,1,b1fcab523700,Home,1.17,729.9,853.98,FALSE
TXN-0002773,11/6/2023 18:46,CUST-594189,7,1040d3459a78,Home,1.17,85.49,100.02,FALSE
TXN-0002562,11/6/2023 18:52,CUST-958696,1,8759855b9340,Home,7.466,633.43,4729.19,FALSE
TXN-0000044,11/6/2023 19:20,CUST-990914,7,134fb35cd563,Electronics,5.849,37.9,221.68,FALSE
TXN-0002793,11/7/2023 6:42,CUST-460578,4,de63a6a1101d,Clothing,2.341,69.9,163.64,FALSE
TXN-0004019,11/7/2023 8:27,CUST-886351,1,0785c673fee1,Clothing,1.17,199.9,233.88,FALSE
TXN-0001198,11/7/2023 11:00,CUST-855479,1,1acf3f6e03a3,Electronics,1.17,219.9,257.28,FALSE
TXN-0002069,11/7/2023 11:15,CUST-814494,9,446abd94bd45,Sports,5.875,393.18,2309.93,FALSE
TXN-0001808,11/7/2023 11:24,CUST-719433,6,f2b5e19c8eb3,Home,7.022,14.9,104.63,FALSE
TXN-0001365,11/7/2023 11:58,CUST-994945,4,62e88cda5f42,Clothing,1.17,209.9,245.58,FALSE
TXN-0002549,11/7/2023 13:17,CUST-393038,9,0300b95cec9d,Electronics,2.341,159.9,374.33,FALSE
TXN-0001897,11/7/2023 14:35,CUST-836276,2,f4eda90fa45c,Electronics,12.875,299.9,3861.21,FALSE
